artist,date,title,source
George Constant,1937,FROM THE BALCONY,education
Harry Sternberg,1937,NIGHT FLIGHT,education
George Constant,1938,"STILL LIFE WITH PEARS, BOWL AND CLOTH",education
Benjamin Knotts,1934,"""DECORATIVE MAPS""",education
George Constant,1937,WHEN WE WERE VERY YOUNG,education
Ann De Kohary,1938,"""L"" STATION WAITING ROOM",education
Harold Faye,1937,SPUYTEN DUYVIL,education
Harold Faye,1937,JERSEY LOCOMOTIVE,education
David Feinstein,1937,THE BOSS,education
Aline Fruhauf,1937,THE BEACH,education
Hendryk Glintenkamp,1934,DAILY WORKER,education
Minnetta Good,1937,STILL LIFE,education
Charles Davis,1939,WORLD PROGRESS IN WRITTEN AND PRINTED ARTS,education
Eli Jacobi,1940,ALL NIGHT MISSION (FROM BOOK OF WPA GRAPHICS ACCESSION # 71228),education
Harry Gottlieb,1937,SKATING ON ROUNDOUT CREEK,education
Blanche Grambs,1937,MILL,education
John Heines,1937,CORSICAN HILLSIDE,education
Riva Helfond,,BARGES ON CANAL,education
William Hicks,1937,HIGH SCHOOL SENIOR,education
Benito Hoffman,1937,WATERFRONT,education
R Livingston,1937,GEORGE WASHINGTON,education
Joseph Leboit,1937,LAUNDRY,education
Nat Lowell,1937,MAN ON PULLEY,education
Louis Lozowick,1936,SUBWAY STATION,education
Raymond Skolfield,1936,THE CITY,education
Elizabeth Olds,1938,BICYCLE RACE,education
Louis Lozowick,1934,FIRST AVENUE MARKET,education
Louis Lozowick,1939,O HIGGINS' TEAM,education
Samuel Margolies,,BOATHOUSE,education
Jack Markow,1937,BRINGING IN THE FISH,education
R. Muller,1930,HAAREN HIGH SCHOOL ART ROOM,education
M. Murphy,1937,BOAT HOUSE,education
Anne Nooney,1938,"TWILIGHT BROWNSVILLE, NYC",education
Anne Nooney,1937,BROOKLYN STREET,education
Elizabeth Olds,1936,RHYTHM BAND WPA,education
Rosa Rush,,TREE TRUNKS,education
Harry Shokler,1937,COUNTRY FIRE HOUSE,education
? Schwartz,,HOCKEY PLAYERS,education
Raymond Skolfield,1936,THE SEA LIONS POOL,education
Raphael Soyer,1937,WORKING GIRLS GOING HOME,education
Agnes Tait,1936,MY DOORSTEP,education
Chuzo Tamotzu,1937,HORSE AND WAGON,education
Joseph Vogel,1937,ANOTHER DAY,education
Hyman Warsager,,INDUSTRIAL SCENE,education
Ted Witonski,1937,ALEX'S HOUSE,education
Gyula Zilzer,1936,CONNECTICUT WATERFRONT,education
Mildred Williams,,WINTER CENTRAL PARK,education
Richard Fuller,,SHANNON WORLD CLOCK,education
Antonio Martorell,1994,"CHILDREN'S ALPHABET - THE LETTER ""Y""",education
Alexsandra Kasuba,1964,GROWTH OF HUMAN ACHIEVEMENTS,education
Russel Speakman,1937,SEASONS OF THE YEAR,education
Brinsley Tyrrell,,HALL OF FAME,education
Gyula Zilzer,1936,FISHING VILLAGE CLINTON CONN.,education
Allan Hermes,,"""FRANKLIN KNIGHT LANE, SECRETARY OF THE INTERIOR 1913-1915""",education
Fn Zucker,1935,"""PREHISTORIC MURAL""",education
Gilmer Petroff,1939,THE BRITTON COTTAGE,education
Gilmer Petroff,1939,THE PERINE HOUSE,education
Florence Lundborg,1926,"""GARDEN OF INSPIRATION""",education
Murray Reich,,QUARTET FOR THALO GREEN,education
Fn Wright,1968,BUST OF MARY MCLEOD BETHUNE,education
Sam Minsky,,A.P. CHRISTINE LIEZ,education
Allan Hermes,1937,"""CHARLES E. SPRINGMEYER PRINCIPAL OF FRANKLIN K. LANE HIGH SCHOOL 1923-1948",education
Ben Clements,1964,"""HARRY EISNER PRINCIPAL OF FRANKILIN LANE HIGH SCHOOL 1948-1962""",education
Fn Sussman,1941,BRICK WORK INTERIOR,education
Edwin Child,1915,RUPERT P. THOMAS,education
Valerie Maynard,2000,LOVE AND GUIDE THE CHILDREN,education
Mabel Dwight,1937,CLIFFS BY THE SEA,education
Ruth Gikow,,TWO DANCERS AND A HORSE,education
George Constant,1937,GEORGE WASHINGTON BRIDGE,education
Alfredo Ximinez,1937,THE OX WAGON MEXICO,education
Blandon Campbell,1937,DRAWING WATER ON THE FARM,education
Elizabeth Olds,,HARLEM MUSICIANS,education
Dan Rico,1940,EVENING MEAL,education
Oscar Weissbuch,1940,FIELDS IN SPRING,education
Barbara Cooper,1994,"SUBTERRANEAN HIP-HOP, FELIPE'S CARTOON",education
Robin Holder,1996,DESIGN FOR CERAMICS TITLES PORTRAITS AND PATTERNS,education
Robin Holder,1996,DESIGN FOR CERAMIC TITLES PORTRAITS AND PATTERNS,education
David Burke,1940,INDUSTRIAL WORKS,education
Mark Sadan,1985,"1) ""HUDSON RIVER REVIVAL""  2) ""THE CLEARWATER SAILING""",education
Walton Ford,1999,THE CALL,education
Crystal Lorch-Seidman,,"MAQUETTE FOR ""THE LIVELY NARROWS""",education
Noel Copeland,1992,JHS 56,education
Harris Rodvogin,1939,NORTH BEACH AIRPORT,education
Donald Lipski,1997,THE LAGUARDIA SUITE,education
Walter Ferguson,1947,ARCTIC ANIMAL LIFE,education
Elizabeth Olds,1937,CAMERA CLUB,education
Edmund Cortez,1963,ANIMALS OF THE PRAIRIE,education
Noel Copeland,,MYTH ANIMALS,education
Fn Yankowitz And Holden,1997,THE GARDEN OF GAMES AND THE GARDEN OF SCIENTIFIC IDEAS,education
William Tarr,1967,NUMBERS,education
Alice Adams,1993,AFRICAN GARDEN,education
Kristine Pfister,2000,AQUEHONGA,education
Paul Lawler,1936,"""HISTORY OF TEXTILE INDUSTRY""",education
Irving Amen,1960,MOON SONG,education
Anita Fleischner,1975,ABRAHAM H. LASS,education
Anita Fleischner,,"""MAN WITH BOOK""",education
Constance Kiermaier,,STUDY FOR MOSIAC MURAL FOR PS 377-K,education
Steve Wood,1993,STUDY FOR TERRA COTTA RELIEF 1 OF 15,education
Steve Wood,1993,STUDY FOR TERRA COTTA RELIEF 2 OF 15,education
Robert Owen,1937,AUTUMN AFTERNOON,education
Eric Carle,2000,"""BIRD AND SUN COLLAGE""",education
Costantino Nivola,1968,"""UNKNOWN""",education
Jean Charlot,1936,THE ART CONTRIBUTION TO CIVILIZATION OF ALL NATIONS,education
Robert Bunkin,1995,AN HISTORIC PORTRAIT OF PS 18 1892-1994,education
Fn Lamb Studios,1919,YOUNG MEMORIAL,education
Frederick Lamb,1911,WASHINGTON BEFORE THE BATTLE OF LONG ISLAND,education
Amy Jones,1981,CHRISTIANSTED,education
Carlos Columbino,1999,"""COLUMBINO PAINTING""/ ART WALL ""(EDUCATIONAL COMPONENT)""",education
Casey Adams,,TIES III/ ART WALL,education
William Giles,1966,"3 DECORATIONS 3/ ART WALL ""(EDUCATIONAL COMPONENT)""",education
Jack Hastings,1963,"""BIRDS""",education
Aaron Goodelman,1937,"""WORKER""",education
Lane Twitchell,2000,HERE IS NEW YORK,education
Alfred Crimi,1961,THE WISE MAN WITHIN THE CIRCLE AND THE SQUARE,education
Lumen Winter,1962,"JONATHAN P. HYATT, EDUCATOR",education
Moses Oley,1937,QUARRY,education
Nato Receputo,1939,THE WANDERINGS OF ULYSSES - HOMER'S WORLD,education
M Lush,1937,"""RECLINING WOMEN""",education
Nancy Dwyer,,HALLWAY HIGHWAY,education
Cadence Giersbach,2000,GARDEN IN A SCHOOL: IMPRESSIONS OF JACKSON HEIGHTS,education
Joseph Margulies,,"""DR. JACOB M. RUSS""",education
Joseph Margulies,1945,"""ROOSEVELT""",education
Joe Lowe,1976,"LEONARD J. HARRISON, PRINCIPAL",education
Daniel Celentano,,CHILDREN IN CREATIVE & CULTURAL ACTIVITIES,education
Alfred Floegel,,HISTORY OF THE WORLD & CONSTELLATIONS,education
Salvatore Aucello,1963,"""SCIENCE AND THE ARTS""",education
Joan Anderson,,"""LANDSCAPE WITH HOUSE""",education
F Read,,"""PILGRAMS ARRIVING""",education
Dunoyer Segonzuc,,"""LANDSCAPE WITH RIVER""",education
Stewart Reinhart,1938,PARNASSIAN  CONVERSATION,education
Jovan De Rocco,1936,THE HUDSON SIDE,education
Robert Adzema,1993,PORT RICHMOND HIGH SCHOOL SUNDIAL,education
Ronald Baron,1995,GATES OF KNOWLEDGE,education
Domenico Mortellito,1934,"""PETROLEUM INDUSTRY""",education
Emma Amos,1994,THE SKY'S THE LIMIT,education
Mary Callery,1958,ACROBATS,education
Alan Wexler,1999,WEST SIDE HIGH SCHOOL PARK,education
Emmett Wigglesworth,1997,ELATED ELDERS,education
Emmett Wigglesworth,2000,WE ARE THE CHILDREN,education
Emmett Wigglesworth,1998,TUNE INTO TRUTH,education
Jossey Bilan,1926,"""DR. A.L. COLESMAN""",education
Chaim Gross,,HURDLERS,education
Hendrick De Keiser,1930,DESIDERIUS ERASMUS,education
Jane Greengold,2000,SPIRALS,education
Fn Caproni Brothers,1918,BOYS PLAYING ON TRUMPETS,education
Kazuma Oshita,1999,"STUDY FOR WOODSIDE STORY: ""AUDITORIUM""",education
Costantino Nivola,1965,"""EDUCATION AND LEARNING""",education
Jack Hastings,1963,"""TREE, VARIOUS ANIMALS AND SUN""",education
Freddy Rodriguez,,THE GARDEN AND GUITAR,education
Roland Brooks,1994,SIMON BOLIVAR,education
Jack Lubin,1967,MUSIC RYTHMS,education
Seymour Fogel,1967,EXPLORATION OF SPACE,education
Lumen Winter,1969,PROTECTION,education
Jack Lubin,1957,GYMNASTICS,education
Frank Roggeni,1925,"""SAGA OF KNOWLEDGE""",education
Creighton Michaels,1986,LUFTSCHIFF (3),education
John Nickelsen,1963,PHANTOM CITY,education
Vincent Cavallaro,1969,SOCIAL COMMUNICATION,education
Abraham Bogdanove,1918,ANCIENT & MODERN COMMERCE,education
Fn Lamb Studios,1923,"""BLAKE TABLET"" (LILLIE DEVEREUX)",education
David Gutman,1937,"""SPORTS ACTIVITIES""",education
Kathleen Moroney,2002,THE SEASONS OF LIFE,education
Fn Helmick And Schechter,2002,GENIUS,education
Joseph Kiselewski,1951,BULLFROG,education
Anton Van Dalen,1996,THE FLYING BOOK,education
Anton Van Dalen,1996,GARDEN WALL,education
Anton Van Dalen,1996,GARDEN PATH,education
John Lefkow,1966,"UNTITLED, ""BRIDGE""",education
Lumen Winter,1965,"""HISTORY OF STATEN ISLAND""",education
Clemente Spampinato,1965,"""WILLIAM T. DAVIS""",education
Valerie Maynard,,LET THE CHILDREN PLAY AND BE FREE,education
S. Pavone,1913,"""SELF PORTRAIT WITH PALETTE""",education
Kristine Pfister,2000,ICONS OF CHILDHOOD,education
Charles Tefft,1920,CLINTON HS WORLD WAR MEMORIAL,education
Skowmon Hastanan,2001,ORBIS VENUSTAS,education
Donald De Lue,1953,"""CREATION OF THE UNIVERSE""",education
Fn Fraser,1920,"""PROFILE OF ROOSEVELT""",education
Camille Billops,1975,THE WAR OF THE FIVES,education
Lena Gurr,,COOPERATIVE CONSTRUCTION,education
Robert Bunkin,,"""REL SAK ENVISIB THE CRY OF THE INVISIBLES EL GRITO DE LOS INVISIBLES""",education
Amy Cheng,2002,SEEN THROUGH THE LAYERS OF TIME,education
Noel Copeland,,DOWNTOWN & MIDTOWN,education
Lumen Winter,1963,"""THE ORIGNAL MURAL STORY""",education
Roland Brooks,1994,WINNIE MANDELA,education
Roland Brooks,1994,GABRIEL MARQUEZ GARCIA,education
Noel Copeland,,OUR FAVORITE PLANTS AND ANIMALS,education
Roland Brooks,1994,RICHARD WRIGHT,education
Roland Brooks,1994,CORETTA SCOTT KING,education
Roland Brooks,1994,ANDREW YOUNG,education
Roland Brooks,1994,THURGOOD MARSHALL,education
Roland Brooks,1994,HARRIET TUBMAN,education
Tom Otterness,1990,FROG AND BEE,education
Roland Brooks,1994,MARION ANDERSON,education
Roland Brooks,1994,ADAM CLAYTON POWELL,education
Roland Brooks,1994,CLARENCE THOMAS,education
Roland Brooks,1994,DIEGO RIVERA,education
Roland Brooks,1994,DR. RALPH BUNCHE,education
Roland Brooks,1994,ROSA PARKS,education
Roland Brooks,1994,FREDERICK DOUGLASS,education
Roland Brooks,1994,NELSON MANDELA,education
Roland Brooks,1994,EMILE ZAPATA,education
Clemence Miletti,,BOATS AT DECK,education
Helen Myers,,"""NIGHT SCENE""",education
E Kager,,PORTRAIT OF PRINCIPAL (MAN SITTING HOLDING GLASSES),education
Fn Hocillon,,"""COLUMBUS AT THE CONVENT OF LA RABIDA""",education
Teddy Millington-Drake,1968,"ORANGE, GRAY, AND WHITE",education
David Raymond,,RESCUE,education
Emily Fuller,1972,NEW YORK CITY LANDSCAPE MAP POLLUTION # 4,education
Kevin Sloan,1987,MY PRECIOUS PLANET,education
Susan Shatter,1978,VIEW OF BROOKLYN,education
Jerry Clapsaddle,1974,GHOST SHIRT,education
William Nichols,1982,EDGE ALONG MEGNON CREEK,education
Bill Taggart,1977,YELLOW SHUNT,education
Mary Neumuth,1980,JESSUPS NECK # 2,education
William Nichols,1987,MEGNON CREEK-MID SUMMER,education
Alvin Dickstein,,SQUARES IN SQUARE,education
Ralph Hilton,1982,TIGHTROPE WALKER AND HIS AUDIENCE,education
Sharon Russel,1983,RED LANSCAPE,education
Harry Koursaros,1981,SOIL,education
Susan Joelson,1983,SPACE,education
Jack Roth,1981,SPRING 2,education
Adam Lo Faso,2000,SUBWAY SERIES,education
Maira Kalman,2001,WHATS WHAT?,education
Peter Marcus,1974,BLUEPRINT,education
H.N. Hans,,NEW YORK CITY,education
Susan Tunick,2002,THREE TIMES THREE,education
Janet Morgan,2000,KWAN YIN,education
Peter Gourfain,1993,MAQUETTE FOR BRONZE SCULPTURE,education
Michael Scott,1989,BEAVER PLATEAU,education
Toshi Zoshida,,AKIBA SHRINE,education
Alfredo Ceibal,1993,MODEL FOR FLIGHT,education
Bob Chaplin,1979,HIGH TIDE-LOW TIDE-BEACHY HEAD,education
Robert Skemp,1966,JON B. LEDER [?],education
Angelo Grado,1976,MORTON STONE,education
Mary Panchen,,"""ALICE FARKOUH""",education
Roland Brooks,,GENERAL COLIN POWELL,education
Roland Brooks,,PORTRAIT OF PAUL ROBESON,education
Roland Brooks,,MARTIN LUTHER KING,education
Susan Brown,1997,TEX TILE,education
Roland Brooks,1994,BARBARA JORDAN,education
Roland Brooks,1994,MALCOLM X,education
Roland Brooks,1994,TONI MORRISON,education
Christine Veit-Lange,1931,PORTRAIT OF GROVER CLEVELAND,education
William Pogany,1925,SIX OCTAGON PORTRAITS OF PAINTERS,education
William Pogany,1925,AZTEC ART,education
Joseph Margulies,1937,THE LESSON,education
Manuel Vega,2003,"""PAINFUL HISTORY AND CIVIL RIGHTS"" AND ""MUSIC, DIVERSITY AND TECHNOLOGY""",education
Antonio De Filippo,1931,"""LUX AT VERITAS""",education
Roland Brooks,1994,MAYA ANGELOU,education
Matt Mullican,2003,"LAW, JUSTICE, AND GOVERNMENT",education
Ann Agee,2001,WORLDS FAIR 2003,education
Matt Mullican,2003,"LAW, GOVERNMENT, AND JUSTICE 1",education
Anthony Toney,,ADELE'S STUDENTS,education
James Sulkowski,1976,PITTSBURGH GATEWAY TO THE WEST,education
Joseph Sulkowski,1980,THE BATTLE OF GETTYSBURG,education
Charles Baskerville,1976,ODE TO AUDUBON GREAT AMERICAN NATURALIST,education
Ibby Bente,1976,AMERICA - THE LAND OF FREEDOM,education
Kathleen Bruskin,1976,THE IMMIGRANTS,education
Elizabeth Case,1976,WOMEN'S RIGHTS IN THE UNITED STATES OF AMERICA,education
G. Jones,1975,AMERICA A PROPHECY,education
Al Mcbride,1976,THE PURSUIT OF HAPPINESS,education
Elton Fax,1984,"""LOUIS ARMSTRONG""",education
Joseph Lichtenauer,1932,"""THE GRACES"", ""THE SPIRITS""",education
Robyn Love,2003,EVERYDAY COURAGE,education
Jennifer Monick,2004,WINDOWS AND BRIDGES,education
S Schneider,1983,"""ENCORE 1"" & ""ENCORE 2""",education
Buell Mullen,1976,LANDING ON THE MOON,education
Paul Ortlip,1976,THE BATTLE OF THE HUDSON RIVER,education
Beta Porter,1976,FREEDOM UNDER THE CONSTITUTION,education
Joseph Russo,,IMMIGRATION 1880-1920,education
Donna Standerwick,1976,TRANSFER OF ALASKA,education
Alton Tobey,1976,THE BEGINNING AND THE END OF THE BEGINNING,education
Fn Jones And Ginzel,1992,MNEMONICS,education
Andy Yoder,2004,THE THREE B'S,education
William Pogany,1925,"""IN THE STUDIO OF VELASQUEZ, LEONARDO & PUPIL""",education
Seymour Fogel,1937,AFRICAN MUSIC,education
Chris Doyle,2003,FIELD TRIPS,education
Istvan Vigh,1976,"REFLECTION ON CURRENT HISTORY OF AMERICA HUNGARY, RUMANIA & NEW YORK",education
David Olander,,"LEON M. GOLDSTEIN, PRESIDENT",education
Bill & Mary Buchen,,SOUND CARNIVAL,education
John Lefkow,1976,GROWTH,education
Martha Jackson Jarvis,2004,TECHNO 368,education
Max Spivak,1935,TOY SOLDIER,education
Mary Temple,2009,"WEST WALL, NORTHEAST LIGHT",education
Stuyvesant Van Veen,,CHESTER SPRINGS LANDSCAPE,education
Abraham Bogdanove,1926,"""THE ARRIVAL OF THE MAYFLOWER""",education
Christopher Jones,1982,PAUMANOK,education
Philip Tarlow,1984,GRAND CENTRAL REFLECTION,education
Eldzier Cortor,1976,"DANCE, MUSIC, ART",education
Costantino Nivola,1973,THE FAMILY,education
Frank Big Bear,1997,DREAM CATCHER LOVE SONG,education
Lee Brozgold,2003,BEACON,education
Anne Arnold,1953,A SAILOR HOME ON LEAVE,education
Jane Kaufman,2004,SEASCAPES,education
Ethel Cutler,,AUTUMN IN CENTRAL PARK,education
Ethel Cutler,,BOATS,education
Sidney Hermel,,JEFFERSON MARKET,education
Jo Ann Leiser,,EMPIRE STATE BUILDING,education
Charles Polowetski,1939,PORTRAIT OF DR. GABRIEL R. MASON,education
Abraham Tobias,1952,SACRIFICE OF YOUTH FOR DEMOCRACY AND FULFILLMENT OF YOUTH,education
Cyn Mc Clean,1984,NANTUCKET,education
Ethel Cutler,,THE BLIND LADY'S DILEMMA,education
Jo Ann Leiser,,SHORELINE,education
Lori Nozick,,THROUGH OUR EYES: A SENSE OF PLACE,education
Lori Nozick,2005,LUCE ET VITA UNIVERSAE,education
Roland Brooks,1994,GEORGE WASHINGTON CARVER,education
Roland Brooks,1994,CESAR CHAVEZ,education
Howard Conant,1998,DESERT SYMMERTY,education
Howard Conant,,ETERNAL FRAME,education
Howard Conant,2001,SUMMER SOLSTICE,education
Howard Conant,,RILKE'S RED BANNER,education
Howard Conant,,MAYAN ABSTRACT,education
Howard Conant,,STAR FLOWER,education
Howard Conant,,OUR EASTER LILY,education
Howard Conant,,MAYAN PATTERN,education
Howard Conant,,EGYPTIAN GARDEN,education
Jack Stewart,1951,WILBUR & ORVILLE WRIGHT: DETAIL OF INCEPTION OF FLIGHT,education
Jack Stewart,1951,INCEPTION OF FLIGHT,education
Abraham Tobias,1956,FAMILY COURT MURAL,education
Howard Conant,1974,NAVAJO PATTERN # 1,education
Howard Conant,,CRISS CROSS PATTERN IN RED & GREEN,education
Howard Conant,1974,CHEVRON SERIES # 9,education
Howard Conant,,GREEN & LAVENDER CENTRAL CHEVRON PANEL,education
Howard Conant,1972,CRISS CROSS PATTERN WITH TRIANGLE IN YELLOW AND GREENS,education
Howard Conant,1974,CHEVRON SERIES # 2,education
Howard Conant,,OKAUCHEE #2,education
Howard Conant,,VERTICAL GREEN STRIPES,education
Howard Conant,1974,OKAUCHEE # 201,education
Howard Conant,1974,THREE DISCS,education
Howard Conant,1974,CRISS CROSS DIAGONALS NAVAJO ON WHITE,education
Howard Conant,,"CRISS CROSS PATTERN IN RED, YELLOW & WHITE",education
Howard Conant,1974,"CRISS CROSS SERIES IN GREEN & BLUE (WITH CENTRAL RED, YELLOW & WHITE PANEL)",education
Howard Conant,1974,CHEVRONS,education
Howard Conant,,"LAVENDER, GREEN AND BLUE SOFT EDGED CIRCLE",education
Howard Conant,,"UNTITLED (CRISS CROSS OF MUSTARD, PURPLE, PINK, BROWN AND RED)",education
Howard Conant,1974,NAVAJO PATTERN #2,education
Howard Conant,,UNTITLED (ARROWS OF REDS),education
Howard Conant,1972,TRIANGULAR GRID PATTERN IN PURPLES AND RED,education
Howard Conant,1975,TRIANGLE/SQUARE SERIES # 1,education
Howard Conant,1974,"UNTITLED (CRISSCROSS IN MUSTARD, PURPLE, ORANGE, RED, AND PEACH)",education
Howard Conant,1974,CHEVRON SERIES # 8,education
Howard Conant,1973,DIAGONAL GRID WITH TRIANGLES IN GREENS & TAN,education
Abraham Bogdanove,1922,PEACE,education
Paul Henry Ramirez,2005,GOING UP UP UP,education
Charles Keller,1983,THE BOUDOIR,education
Hedy O'Beil,,A SPECIAL MORNING,education
Jo Ann Leiser,,LADY HAMILTON,education
Lily Geltman,,UNTITLED LANDSCAPE,education
Hedy O'Beil,,RUNNING WOMAN,education
Hedy O'Beil,,LA FEMME DANS LE JARDIN,education
Howard Conant,,PINK CHEVRON,education
David Holleman,1977,"""THE VISUAL ARTS""",education
David Holleman,1977,"""SPORTS AND GAMES""",education
Fn Jones And Ginzel,1996,ENCYCLIC,education
Gregory Frux,2000,JOSEPH LIGHTING,education
Fn Zim,1923,IN MEMORY OF ABRAHAM RADGIK,education
Fn Caproni Brothers,,CANTORIA FRIEZE AFTER LUCA DELLA ROBBIA - 4 CASTS AND 1 CAST OF BACCHANTES DANCI,education
Golda Lewis,1973,CIRCLE 101,education
Tamara Kerr,,"YAGRUMO TREE, EL YUNQUE",education
Golda Lewis,1973,TIME: THE FLOWER STASHA,education
Golda Lewis,1970,DOLMEN JUTLAND DENMARK,education
Golda Lewis,,DOLMEN ALBORG DENMARK,education
Golda Lewis,,MEGALITH CUT IN MARIAGER FJORD,education
Golda Lewis,,UNTITLED (ROCKS & BLUE SKIES),education
Hedy O'Beil,,WHITE HAT FLOATING,education
Hedy O'Beil,,BIG PINK,education
Hedy O'Beil,,A PARTICULAT MORNING,education
Hedy O'Beil,,THE SEA,education
Hedy O'Beil,,UNTITLED (DARK RED BACKGROUND),education
Hedy O'Beil,,UNTITLED (GREEN BACKGROUND),education
A.M. Upjohn,,UNTITLED (PORTRAIT OF A MAN WITH GUN),education
Howard Conant,,DEBUSSY'S GARDEN,education
Michele Brody,2006,UNIVERSE OF KNOWLEDGE,education
Howard Conant,,RILKE'S ORPHEUS,education
Arnold Gold,1996,MASAI BRAID #1,education
Deborah Wasserman,2006,DRAGON,education
Howard Conant,1975,BYZANTINE EQUILIBRIUM,education
James Casebere,2006,THEATER (AFTER THE ACROPOLIS),education
James Casebere,2006,AFTER SINAN,education
James Casebere,2005,ABADIA,education
Amy Cheng,2003,TRANSPORTATION MAQUETTE STUDY,education
Amy Cheng,2003,MARTIN LUTHER KING MAQUETTE STUDY,education
Amy Cheng,2003,FRANKLIN D. ROOSEVELT MAQUETTE STUDY,education
Amy Cheng,2003,INDEPENDENCE MAQUETTE STUDY,education
Amy Cheng,2003,PILGRIMS MAQUETTE STUDY,education
Amy Cheng,2003,INDIAN MAQUETTE STUDY,education
Amy Cheng,2003,MASPETH MAQUETTE STUDY,education
Amy Cheng,2003,EMS NYPD MAQUETTE STUDY,education
Amy Cheng,2003,LINCOLN MAQUETTE STUDY,education
Amy Cheng,2003,JOURNEY MAQUETTE STUDY,education
Amy Cheng,2003,FDNY MAQUETTE STUDY,education
Dorothy Koppelman,,ROSES,education
Golda Lewis,1973,AFRICAN FIGURE,education
Luca Buvoli,2004,THE BIG WAVE-NOT A SUPERHERO- IN THE OCEAN OF LANGUAGE,education
Martha Madigan,2004,OAK SEASONS,education
Liliana Porter,2007,SITUATIONS WITH THEM,education
Tom Otterness,,COQUI,education
Robert Cronbach,1938,INDUSTRY,education
Sidney Hermel,,PEARS WITH PITCHER,education
Jo Ann Leiser,,PLUM AND PEAR STILL LIFE,education
Jo Ann Leiser,,NY WAREHOUSE,education
Jo Ann Leiser,,PLANTS WITH PEPPERS STILL LIFE,education
Sidney Hermel,,ROOT VEGETABLES,education
Jack Stewart,1989,"""MOSAIC MURAL, THE NORTH WAL, PS 28 NYC""",education
Jane Benson,2012,MIRROR GLOBE,education
Chris Green,2011,HEART OF THE SUN,education
Anne Delaporte,2013,EDITORIAL BLUE,education
Diana Cooper,2008,OUT OF THE CORNER OF YOUR EYE,education
Jack Stewart,1959,"""MODEL: MOSAIC MURAL FOR THE CORRIDOR OF PS 28""",education
Hans Foy,,"""LANDSCAPE WITH TREES AT CENTER""",education
Fn Caproni Brothers,,BOYS PLAYING DRUMS,education
Fn Unknown,,"""MR.SPRAGULIS""",education
Robin Holder,1996,"BOOK ABOUT CERAMIC TITLES PROJECT ""PORTRAITS AND PATTERNS""",education
Monty Lewis,1936,THE COTTON INDUSTRY IN CONTEMPORARY AMERICA,education
Joan Altabe,,JEFFERSON: ARCHITECT OF AMERICAN FREEDOM,education
Elfriede Abbe,,THORVALD'S COLONY,education
T Cappuccio,,SKYLAB,education
Robert Archer,1976,SIR WILLIAM JOHNSON AND THE MOHAWK INDIANS,education
Eric Bransby,1980,WESTWARD EXPANSION SETTLEMENT OF THE PLAINS,education
Charles Baskerville,1976,"ODE TO AUDOBON, GREAT AMERICAN NATURALIST",education
Lloyd Goff,,CABEZA DE VACAS JOURNEY- FLORIDA TO ARIZONA 1528-1533 ( COLORED),education
Lloyd Goff,,CABEZA DE VACAS JOURNEY- FLORIDA TO ARIZONA 1528-1533- (NO COLOR),education
William Fausett,,FREEDOM TO LOVE THE BEAUTY OF THE EARTH AND PRESERVE ITS BEAUTY,education
Robert Harding,1976,"""LINCOLN AT GETTYSBURG"", ""PIONEERS PLANTING..."",""WASHINGTON PRAYING AT VALLY...""",education
Ed Guthrie,,DANIEL MORGAN- REVOLUTIONARY WAR HERO,education
Gerard Recke,1936,AESTHETIC MOTIVE,education
Frank Hoffman,,BRADDOCK'S DEFEAT,education
Siegfried Reinhardt,1976,FLIGHT- AN AMERICAN TRIUMPH,education
Gary Schmitt,,CALLING TO THE KITES,education
V Snow,,THE FUTURE MAN/ THE EARTH,education
Donna Sanderwick,,"TRANSFER CEREMONY OCTOBER 18, 1867",education
Joseph Russo,,IMMIGRATION 1880 TO 1920- (PRINT-SAME IMAGE AS 20167),education
Joseph Sulkowski,1980,THE BATTLE OF GETTYSBURG- (PRINT- SAME IMAGE AS 20152),education
James Sulkowski,,PITTSBURG GATEWAY TO THE WEST (PRINT- SAME IMAGE AS 2051),education
Alton Tobey,,THE BEGINING AND THE END OF THE BEGINING (PRINT- SAME IMAGE AS 20169),education
Anita Toney,1976,THE AMERICAN SCENE 1976,education
William Fausett,,NORTHERN PLAINS INDIANS,education
Stuyvesant Van Veen,,CRUCIAL DECADES,education
William Williamson,,AMERICA,education
Lumen Winter,,MISSOURI AND KANSAS/ THE SLAVERY ISSUE,education
Timothy Roeschlein,,MUSICAL LANDSCAPE,education
James Penney,1976,THE LIGHT OF LIBERTY,education
Jose Palacios,1913,BUST OF W. J. GAYNOR,education
Timothy Roeschlein,2005,PICNIC 1,education
Susan Stair,2009,BY THE WATERS,education
Tom Burckhardt,2009,FORWARD UP,education
Mauricio Trenard,2009,GREEN POWER,education
Timothy Roeschlein,2005,PICNIC 2,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: GEORGE WASHINGTON,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: ABRAHAM LINCOLN,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: MARTIN LUTHER KING JR,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: MARK TWAIN,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: CORETTA SCOTT KING,education
